# generated_at_utc=2026-04-29T14:58:57+00:00
# node20_url=https://nodejs.org/download/release/latest-v20.x/docs/api/all.json
# node20_etag="6ad7aab45da329642a1c43356a17c3b3"
# node20_last_modified=Tue, 24 Mar 2026 03:28:14 GMT
# node22_url=https://nodejs.org/download/release/latest-v22.x/docs/api/all.json
# node22_etag="b205ea07cce12bde5a37c9b12078c400"
# node22_last_modified=Tue, 24 Mar 2026 04:15:15 GMT
# deno_compat_url=https://docs.deno.com/runtime/reference/node_apis/
# deno_compat_etag=W/"1b985-9UvrDk5GwfdlaQ/w1Oe4efXtGhp"
# deno_compat_last_modified=Wed, 22 Apr 2026 13:34:59 GMT
# deno_repo=/Users/jack/src/github.com/agentstation/deno
# deno_git_branch=locker-v2.7.14
# deno_git_commit=a2cc5bfdc77713c9028709f386dbd671dd3f1150
# generator_path=scripts/runtime/node/generate_matrix.py
module,symbol,kind,node20_status,node22_status,added_in,deprecated_in,deno_coverage,verification_status,notes,compatibility_target,runtime_preset,support_state,verification_lane
node:buffer,buffer.Blob.slice,method,stable,stable,v15.7.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Blob.stream,method,stable,stable,v16.7.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Blob.stream,method,stable,stable,v16.7.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Blob.text,method,stable,stable,v15.7.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Blob.text,method,stable,stable,v15.7.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer,class,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer,class,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.compare,method,stable,stable,v0.11.13,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.compare,method,stable,stable,v0.11.13,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.copy,method,stable,stable,v0.1.90,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.copy,method,stable,stable,v0.1.90,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.entries,method,stable,stable,v1.1.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.entries,method,stable,stable,v1.1.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.equals,method,stable,stable,v0.11.13,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.equals,method,stable,stable,v0.11.13,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.fill,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.fill,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.includes,method,stable,stable,v5.3.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.includes,method,stable,stable,v5.3.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.indexOf,method,stable,stable,v1.5.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.indexOf,method,stable,stable,v1.5.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.keys,method,stable,stable,v1.1.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.keys,method,stable,stable,v1.1.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.lastIndexOf,method,stable,stable,v6.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.lastIndexOf,method,stable,stable,v6.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readBigInt64BE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readBigInt64BE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readBigInt64LE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readBigInt64LE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readBigUInt64BE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readBigUInt64BE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readBigUInt64LE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readBigUInt64LE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readDoubleBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readDoubleBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readDoubleLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readDoubleLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readFloatBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readFloatBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readFloatLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readFloatLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt16BE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt16BE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt16LE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt16LE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt32BE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt32BE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt32LE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt32LE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt8,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readInt8,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readIntBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readIntBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readIntLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readIntLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt16BE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt16BE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt16LE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt16LE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt32BE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt32BE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt32LE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt32LE,method,stable,stable,v0.5.5,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt8,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUInt8,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUIntBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUIntBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUIntLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.readUIntLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.slice,method,deprecated,deprecated,v0.3.0,,NeedsVerification,NeedsVerification,Deprecated: Use [`buf.subarray`][] instead.,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.slice,method,deprecated,deprecated,v0.3.0,,NeedsVerification,NeedsVerification,Deprecated: Use [`buf.subarray`][] instead.,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.subarray,method,stable,stable,v3.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.subarray,method,stable,stable,v3.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.swap16,method,stable,stable,v5.10.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.swap16,method,stable,stable,v5.10.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.swap32,method,stable,stable,v5.10.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.swap32,method,stable,stable,v5.10.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.swap64,method,stable,stable,v6.3.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.swap64,method,stable,stable,v6.3.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.toJSON,method,stable,stable,v0.9.2,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.toJSON,method,stable,stable,v0.9.2,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.toString,method,stable,stable,v0.1.90,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.toString,method,stable,stable,v0.1.90,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.values,method,stable,stable,v1.1.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.values,method,stable,stable,v1.1.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.write,method,stable,stable,v0.1.90,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.write,method,stable,stable,v0.1.90,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeBigInt64BE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeBigInt64BE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeBigInt64LE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeBigInt64LE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeBigUInt64BE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeBigUInt64BE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeBigUInt64LE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeBigUInt64LE,method,stable,stable,v12.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeDoubleBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeDoubleBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeDoubleLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeDoubleLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeFloatBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeFloatBE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:buffer,buffer.Buffer.writeFloatLE,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
